parameter_file,target,atlas,dice,hd,hd95,recall,fpr,fnr,fusion_method,NrOfAtlases,similarity
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9211863906520412,18.347896575927734,2.6644766330718994,0.934519372776415,0.00560551001383216,0.06548062492416365,itkvoting,9.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8977270149470639,20.37282943725586,3.9366493225097656,0.9592094941733419,0.009496389869337072,0.040790503285826986,itkvoting,10.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9092015947016386,19.413318634033203,3.4784226298332213,0.9609321889747633,0.00834527427362791,0.039067808536207144,itkvoting,10.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.913694950794974,19.413318634033203,3.1339271306991576,0.9463280060090603,0.0071152418878405,0.05367199159657896,itkvoting,11.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.913694950794974,19.413318634033203,3.1339271306991576,0.9463280060090603,0.0071152418878405,0.05367199159657896,itkvoting,11.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8449246143816312,19.537229537963867,5.730771064758301,0.8603243113140819,0.010375275183786496,0.1396756863697253,SIMPLE,1.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9055586778705901,19.19098472595215,3.3036540269851686,0.8952600570975504,0.005141036520989446,0.10473994071854757,SIMPLE,1.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.7229245585368985,24.244691848754883,16.26626205444336,0.6402795962209894,0.010589660338950785,0.3597204020552292,SIMPLE,2.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8348695039585916,22.623497009277344,8.541419982910156,0.7327299537630182,0.0018666502239998892,0.2672700445490528,SIMPLE,2.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.7136219701848189,20.206283569335938,8.114786148071289,0.8844689554833575,0.024113525001915513,0.11553104121188444,SIMPLE,3.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.912547432414026,19.19098472595215,2.6382691860198975,0.9284217758733737,0.006276623934697809,0.0715782218141454,SIMPLE,3.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8777837665309132,18.347896575927734,4.4417129278182985,0.8917777746964682,0.00829206724816424,0.10822222299754591,SIMPLE,4.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.911699299289812,19.19098472595215,2.9296875,0.922104250512339,0.006017011489601622,0.0778957472019206,SIMPLE,4.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8723957451638239,18.347896575927734,5.258941268920898,0.9374324289841214,0.011181880866623662,0.06256756844795049,SIMPLE,5.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9190066314559441,19.19098472595215,2.8132052421569824,0.9403675817513731,0.006187805071773629,0.059632415910009014,SIMPLE,5.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8991261990512045,18.347896575927734,3.594569444656372,0.9185794099179583,0.007294485510893653,0.08142058775061005,SIMPLE,6.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9158911862959455,19.19098472595215,2.937572956085205,0.9262711862605586,0.005759534418982672,0.07372881145405619,SIMPLE,6.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8833470226847256,20.37282943725586,4.828240394592285,0.9467526668470387,0.010449832228100303,0.05324733059741652,SIMPLE,7.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.920828479065599,19.19098472595215,2.683069944381714,0.9386539502169119,0.005880823388141053,0.06134604746183619,SIMPLE,7.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.905409178416829,18.347896575927734,3.6927231311798097,0.932046735479547,0.007302115861514474,0.06795326215422759,SIMPLE,8.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9226720528629302,19.19098472595215,2.6382551193237305,0.9247286705244084,0.004855371603607433,0.07527132723089748,SIMPLE,8.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8998793688475075,20.37282943725586,3.8985749006271364,0.9484502875878343,0.008756131560845303,0.051549709936194954,SIMPLE,9.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9211863906520412,18.347896575927734,2.6644766330718994,0.934519372776415,0.00560551001383216,0.06548062492416365,SIMPLE,9.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9134410941805361,18.347896575927734,3.156020402908325,0.9359975213791124,0.0065924264256889175,0.06400247627578737,SIMPLE,10.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9211863906520412,18.347896575927734,2.6644766330718994,0.934519372776415,0.00560551001383216,0.06548062492416365,SIMPLE,10.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.913694950794974,19.413318634033203,3.1339271306991576,0.9463280060090603,0.0071152418878405,0.05367199159657896,SIMPLE,11.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.913694950794974,19.413318634033203,3.1339271306991576,0.9463280060090603,0.0071152418878405,0.05367199159657896,SIMPLE,11.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8449246143816312,19.537229537963867,5.730771064758301,0.8603243113140819,0.010375275183786496,0.1396756863697253,STAPLE,1.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9055586778705901,19.19098472595215,3.3036540269851686,0.8952600570975504,0.005141036520989446,0.10473994071854757,STAPLE,1.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.0017189344327210065,57.18233871459961,41.15957889556885,0.052469128761523244,0.05766339250216441,0.9475307370463315,STAPLE,2.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9052932743704513,19.19098472595215,3.0394766330718994,0.9558508579509919,0.008524978880051118,0.044149139564671896,STAPLE,2.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.7291416454969347,17.671838760375977,7.975250244140625,0.839438790145574,0.021449161173608813,0.1605612069435992,STAPLE,3.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.912547432414026,19.19098472595215,2.6382691860198975,0.9284217758733737,0.006276623934697809,0.0715782218141454,STAPLE,3.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8777837665309132,18.347896575927734,4.4417129278182985,0.8917777746964682,0.00829206724816424,0.10822222299754591,STAPLE,4.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9169155321864656,10.293709754943848,2.6294751167297363,0.8924646314559308,0.0035154050916068377,0.1075353664285223,STAPLE,4.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8872712610877678,17.671838760375977,3.850744104385376,0.879078743410663,0.006394115370545739,0.12092125439587353,STAPLE,5.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9179312223650988,10.293709754943848,2.847144365310669,0.8868506289012144,0.002994954066475598,0.11314936901538722,STAPLE,5.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8908042907694174,17.671838760375977,3.813598394393921,0.8359223132407942,0.002876065611358609,0.16407768479983526,STAPLE,6.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.903979593457142,12.84941291809082,3.942526340484619,0.8517203130308324,0.0022777661761333155,0.1482796849928166,STAPLE,6.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8873038092850508,17.671838760375977,3.960111618041992,0.8280126758139497,0.0027338399411277,0.17198732224997565,STAPLE,7.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9056298520322279,10.293709754943848,3.90625,0.853523046940647,0.0021887665002135333,0.14647695108177872,STAPLE,7.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.8863220894002846,13.571331024169922,3.9366493225097656,0.8164994242587129,0.0019061574651347661,0.18350057385865057,STAPLE,8.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9147073205810502,13.183547973632812,3.3385276794433594,0.8711132388964773,0.0022850788640822487,0.12888675908180136,STAPLE,8.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.888726123004503,13.571331024169922,4.49582052230835,0.8204594228909137,0.0018943078535246076,0.17954057521767228,STAPLE,9.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9082690669177705,13.183547973632812,3.5210461616516113,0.8573092251278979,0.0021168944073009987,0.14269077288813653,STAPLE,9.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.901419083554937,13.183547973632812,3.554737091064453,0.8491668658469682,0.0024349611064503297,0.1508331321773797,STAPLE,10.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9082690669177705,13.183547973632812,3.5210461616516113,0.8573092251278979,0.0021168944073009987,0.14269077288813653,STAPLE,10.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9009276189069116,13.183547973632812,3.554741144180298,0.8430336145366288,0.0020153364812998636,0.15696638351584916,STAPLE,11.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,fused_atlas,0.9009276189069116,13.183547973632812,3.554741144180298,0.8430336145366288,0.0020153364812998636,0.15696638351584916,STAPLE,11.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p107,0.7927196866465394,15.957011222839355,4.480344295501709,0.7898060191146254,0.005676167697929255,0.21019397615191576,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p115,0.766794727258639,12.848708152770996,4.738950729370117,0.7698408083888915,0.006558987993319734,0.23015918680471034,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p117,0.6748201038877881,18.236860275268555,6.935950756072998,0.7613615211331177,0.01088188472936164,0.23863847287530648,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p119,0.7484304196205579,17.497297286987305,6.814081192016602,0.7028167746166898,0.005565349685164786,0.29718322119603874,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p125,0.7796353752389469,12.51562213897705,5.813968658447266,0.8604440915110213,0.007940877242552042,0.1395559027319595,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p108,0.26940592821758597,28.667734146118164,21.597429275512695,0.20195359042689606,0.01701151542007711,0.798046407192418,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p128,0.3321491200645113,35.33549118041992,27.212631225585938,0.24259308436887023,0.01359107738117049,0.7574069134340471,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p102,0.7978421779073422,17.069488525390625,4.370290493965149,0.8243832188642292,0.006294459835416465,0.17561677604999937,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p116,0.7204723761968769,16.47075843811035,7.392155170440674,0.6226729036692517,0.004076922386718854,0.3773270928568254,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p109,0.6738404467885039,38.517696380615234,18.60597801208496,0.5552465513616301,0.004036289630230706,0.44475344554834517,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p120,0.6339647896143992,13.846831321716309,9.019259452819824,0.5568276100766086,0.007400306583522858,0.44317238631528905,,,
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7927196866465394,15.957011222839355,4.480344295501709,0.7898060191146254,0.005676167697929255,0.21019397615191576,itkvoting,1.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.6339647896143992,13.846831321716309,9.019259452819824,0.5568276100766086,0.007400306583522858,0.44317238631528905,itkvoting,1.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7714305169079344,14.42569351196289,3.90625,0.9007742896936294,0.00897518783782546,0.09922570393880963,itkvoting,2.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7615481137318588,9.179628372192383,4.388482093811035,0.8149751185939745,0.007896404284932506,0.18502487596843548,itkvoting,2.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7821560143761027,14.42569351196289,3.718637466430664,0.8398791660152067,0.007420269903553082,0.1601208285124478,itkvoting,3.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7439150001094068,15.949638366699219,5.8593597412109375,0.6752132406160796,0.004801910528593715,0.32478675549616765,itkvoting,3.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7772609963119446,16.069448471069336,4.394527435302734,0.8767000181054359,0.008337596614086727,0.1232999759059307,itkvoting,4.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7997700359321371,10.686500549316406,4.049414134025573,0.8035388479307496,0.005662937580102315,0.19646114725579591,itkvoting,4.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8244405398282977,12.700105667114258,3.7186360359191895,0.8698720380014292,0.005995504229460498,0.13012795670451235,itkvoting,5.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7892322681618797,10.686500549316406,4.3673200607299805,0.7641880994811179,0.00512035460298274,0.23581189605300154,itkvoting,5.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7651653408394988,16.353546142578125,5.694288730621338,0.8996384529149608,0.009218445725686723,0.10036154064045305,itkvoting,6.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7935192446677978,11.235090255737305,4.135968470573426,0.8416178745068149,0.006904930811805689,0.15838212014659225,itkvoting,6.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7893665559514589,15.420951843261719,5.624558305740249,0.878563238789589,0.007830066643271804,0.1214367553642357,itkvoting,7.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8130789025483313,9.036776542663574,3.8985745906829834,0.8339491307724552,0.005734630318457711,0.16605086421423448,itkvoting,7.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7908199588066821,16.31705665588379,5.715182304382324,0.9199311721882537,0.0084545067476436,0.08006882148619562,itkvoting,8.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8035994395136453,12.386480331420898,4.626504421234131,0.8591410117230095,0.006786634262737955,0.14085898284931703,itkvoting,8.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8218279343990739,12.700105667114258,3.8593109846115112,0.8682485637727424,0.006089290488764995,0.13175143092004996,itkvoting,9.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8077629983498253,12.386480331420898,4.026470184326172,0.8356485569003209,0.006052295566009759,0.16435143800192983,itkvoting,9.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8225573796273403,12.700105667114258,3.8678760528564453,0.88154565395768,0.0063385071626135886,0.11845434058987624,itkvoting,10.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8098852430502851,12.472798347473145,3.9425320625305176,0.8675611728467392,0.006658806381418741,0.13243882170556961,itkvoting,10.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.820673312664267,12.32859992980957,3.7186388969421387,0.847749172218753,0.0056758375333082365,0.1522508226980866,itkvoting,11.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.820673312664267,12.32859992980957,3.7186388969421387,0.847749172218753,0.0056758375333082365,0.1522508226980866,itkvoting,11.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7927196866465394,15.957011222839355,4.480344295501709,0.7898060191146254,0.005676167697929255,0.21019397615191576,SIMPLE,1.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.6339647896143992,13.846831321716309,9.019259452819824,0.5568276100766086,0.007400306583522858,0.44317238631528905,SIMPLE,1.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7863155491718617,15.957011222839355,5.27653169631958,0.7075211966678823,0.0032200565806028924,0.2924787995192823,SIMPLE,2.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.587758944448021,38.517696380615234,17.764216423034668,0.44171698093243,0.003481741011643647,0.5582830166687465,SIMPLE,2.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7821560143761027,14.42569351196289,3.718637466430664,0.8398791660152067,0.007420269903553082,0.1601208285124478,SIMPLE,3.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7439150001094068,15.949638366699219,5.8593597412109375,0.6752132406160796,0.004801910528593715,0.32478675549616765,SIMPLE,3.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7854269729330011,10.65011215209961,4.02969217300415,0.8117809251337978,0.006633328824484378,0.18821906977768754,SIMPLE,4.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8050826575380952,13.023754119873047,4.259784698486328,0.7847708621355796,0.004826231142542752,0.21522913333652188,SIMPLE,4.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8244405398282977,12.700105667114258,3.7186360359191895,0.8698720380014292,0.005995504229460498,0.13012795670451235,SIMPLE,5.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7892322681618797,10.686500549316406,4.3673200607299805,0.7641880994811179,0.00512035460298274,0.23581189605300154,SIMPLE,5.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8244405398282977,12.700105667114258,3.7186360359191895,0.8698720380014292,0.005995504229460498,0.13012795670451235,SIMPLE,6.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7992280913171717,10.686500549316406,4.171863746643067,0.7976338011691635,0.005531929715363895,0.20236619408134832,SIMPLE,6.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7893665559514589,15.420951843261719,5.624558305740249,0.878563238789589,0.007830066643271804,0.1214367553642357,SIMPLE,7.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8130789025483313,9.036776542663574,3.8985745906829834,0.8339491307724552,0.005734630318457711,0.16605086421423448,SIMPLE,7.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8297253169568812,12.700105667114258,3.6602938175201416,0.8900826939375188,0.006170372918905167,0.10991730060020921,SIMPLE,8.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8183256683702859,8.898364067077637,3.850750207901001,0.8267263573569208,0.0052710588223334786,0.17327363777666244,SIMPLE,8.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8218279343990739,12.700105667114258,3.8593109846115112,0.8682485637727424,0.006089290488764995,0.13175143092004996,SIMPLE,9.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8077629983498253,12.386480331420898,4.026470184326172,0.8356485569003209,0.006052295566009759,0.16435143800192983,SIMPLE,9.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.832639796603098,10.351505279541016,3.417966842651367,0.8591740004302744,0.005331743998372799,0.14082599449729136,SIMPLE,10.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8168128852017384,9.275510787963867,3.6792277336120605,0.8336030699128073,0.005529223608860248,0.16639692512263973,SIMPLE,10.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.820673312664267,12.32859992980957,3.7186388969421387,0.847749172218753,0.0056758375333082365,0.1522508226980866,SIMPLE,11.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.820673312664267,12.32859992980957,3.7186388969421387,0.847749172218753,0.0056758375333082365,0.1522508226980866,SIMPLE,11.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7927196866465394,15.957011222839355,4.480344295501709,0.7898060191146254,0.005676167697929255,0.21019397615191576,STAPLE,1.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.6339647896143992,13.846831321716309,9.019259452819824,0.5568276100766086,0.007400306583522858,0.44317238631528905,STAPLE,1.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7714305169079344,14.42569351196289,3.90625,0.9007742896936294,0.00897518783782546,0.09922570393880963,STAPLE,2.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7615481137318588,9.179628372192383,4.388482093811035,0.8149751185939745,0.007896404284932506,0.18502487596843548,STAPLE,2.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7821560143761027,14.42569351196289,3.718637466430664,0.8398791660152067,0.007420269903553082,0.1601208285124478,STAPLE,3.0,most
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.7439150001094068,15.949638366699219,5.8593597412109375,0.6752132406160796,0.004801910528593715,0.32478675549616765,STAPLE,3.0,least
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,fused_atlas,0.8032157321275877,10.65011215209961,4.171872138977051,0.7713783910110052,0.004515518310307874,0.22862160459850459,STAPLE,4.0,most
